Summary of the properties of the SDSS/DR16 quasars included in the classification. 
We list: 
1. the quasar name in the SDSS convention
2. the right ascension (deg.)
3. the declination (deg.) 
4. the quasar redshift from the SDSS pipeline 
5. the S/N measured at 1150A in the quasar rest-frame
6. a flag indicating if the quasar is a ``Science Primary" observation (Y or N)
7. a flag indicating if the quasar is included in the training set (Y or N)
8. a flag describing the outcome of the classification (1: quasar with LLS; 2: quasar without LLS; 4: non quasar)
9. the measured redshift of the LLS. 

--
1                     2         3          4      5   6 7 8 9
spec-6832-56426-0158 190.82866 56.0030430 3.651  7.3 Y N 2 0.000
spec-6832-56426-0358 188.98686 55.1407930 3.669 12.1 Y N 1 3.602
spec-6833-56413-0233 186.36197 55.1245790 3.853  9.1 Y N 1 3.549
spec-6833-56413-0338 185.65505 54.7170120 3.653 13.6 Y N 1 3.554
spec-6833-56413-0370 185.42936 54.4661320 3.947  6.3 Y N 2 0.000
spec-6833-56413-0377 185.11996 54.4905210 3.535 10.4 Y N 2 0.000
spec-6835-56420-0347 194.02076 57.8664170 3.740  4.6 N N 2 0.000
spec-6835-56420-0938 196.40745 59.3106760 3.611  7.5 N N 1 3.584
spec-6836-56443-0088 191.84557 57.5684420 3.536  8.5 Y N 2 0.000
spec-6836-56443-0385 189.72555 57.8979800 3.532  7.0 Y N 1 3.334
spec-6837-56442-0232 186.86353 57.0285470 3.575  9.2 Y N 1 3.322
spec-6837-56442-0951 188.62112 58.5531450 3.566  6.4 N N 1 3.523
spec-6838-56429-0058 184.24223 56.1552040 3.669  6.1 Y N 2 0.000
spec-6838-56429-0217 182.66081 56.0505800 3.944  7.1 N N 1 3.844
spec-6838-56429-0792 182.71012 57.8351630 3.598  6.0 N N 1 3.574
spec-6839-56425-0089 179.63459 54.7527480 3.937 19.8 Y N 1 3.618
spec-6839-56425-0940 179.88881 55.6091780 3.982 12.4 Y N 1 3.696
spec-6840-56685-0086 192.64422 59.4788460 3.922 10.6 Y N 1 3.675
spec-6840-56685-0458 189.39820 60.4758010 3.818  0.0 Y N 4 0.000
spec-6840-56685-0992 193.59523 61.0430210 3.558  9.1 Y N 1 3.315
spec-6872-56540-0890  13.47525 32.6650170 3.567 10.2 Y N 1 3.419
spec-6873-56541-0067  11.50719 33.5711200 3.550 10.3 Y N 1 3.484
spec-6873-56541-0672   9.97477 34.2253740 3.838  6.4 N N 1 3.600
spec-6874-56550-0262  13.00601 34.0903330 3.651 12.9 Y N 2 0.000
spec-6874-56550-0890  13.59999 34.7617020 3.741 17.7 Y N 1 3.557
spec-6877-56544-0052   2.41326 25.5934770 3.645  7.1 Y N 1 3.478
spec-6877-56544-0142   1.77450 25.7423240 3.777  8.7 Y N 1 3.641
spec-6877-56544-0193   1.43544 26.1509560 3.592  7.5 Y N 2 0.000
spec-6877-56544-0582   0.35943 27.4388970 3.508  7.4 Y N 1 3.403
spec-6877-56544-0886   1.85965 26.8376380 3.539 30.6 Y N 1 3.472
spec-6877-56544-0966   2.42339 26.7861790 3.710 12.9 Y N 1 3.543
spec-6879-56539-0254   1.00941 22.2207120 3.681  7.9 Y N 1 3.466
spec-6879-56539-0994   2.41101 22.9876590 3.784  8.4 Y N 1 3.774
spec-6880-56543-0652   1.94157 24.8866420 3.715 13.9 Y N 1 3.615
spec-6881-56540-0014   5.17221 23.0145960 3.721  9.1 Y N 1 3.578
spec-6881-56540-0300   3.26246 22.4575930 3.883 14.3 Y N 1 3.839
spec-6881-56540-0306   3.26862 22.4891970 3.930  3.8 N N 1 3.687
spec-6881-56540-0620   2.83853 23.2269990 3.679 17.8 Y N 2 0.000
spec-6881-56540-0648   3.02606 23.5554930 3.702 10.2 Y N 2 0.000
spec-6882-56541-0198   6.35065 23.4442130 3.622 11.4 Y N 2 0.000
spec-6963-56724-0156 195.14532 65.1548950 3.549  5.8 Y N 1 3.500
spec-6963-56724-0366 193.18996 63.9338740 3.655  6.4 Y N 1 3.542
spec-6963-56724-0596 191.91987 65.4285950 3.675 22.7 Y N 1 3.623
spec-6964-56748-0636 192.75548 68.1432180 3.692 10.1 Y N 1 3.689
spec-6964-56748-0758 194.20235 68.0815010 3.850  6.8 Y N 1 3.640
spec-6966-56748-0580 181.05441 67.5992730 3.574 14.3 Y N 2 0.000
spec-6966-56748-0994 187.47921 68.1459290 3.800  1.1 Y N 1 3.798
spec-6967-56447-0068 198.25371 60.7194070 3.546 22.2 Y N 1 3.536
spec-6967-56447-0434 194.99469 61.0230290 3.574 42.4 Y N 2 0.000
spec-6967-56447-0544 194.56144 62.0242190 3.646 13.9 Y N 1 3.621
spec-6967-56447-0772 196.63418 61.7412330 3.956  6.2 Y N 2 0.000
spec-6967-56447-0882 197.79137 61.7617710 3.569  7.2 Y N 1 3.354
spec-6968-56443-0333 186.52258 59.0187560 3.613 13.4 Y N 2 0.000
spec-6968-56443-0583 186.01706 61.0685880 3.744  6.2 Y N 1 3.513
spec-6969-56420-0158 183.70779 58.8959490 3.565  8.6 Y N 1 3.557
spec-6969-56420-0274 182.75732 59.0499810 3.661  7.7 Y N 2 0.000
spec-6970-56444-0028 195.08091 62.3469800 3.848 10.1 Y N 2 0.000
spec-6970-56444-0082 194.45536 61.6882500 3.667  4.4 Y N 1 3.486
spec-6970-56444-0096 194.63795 61.9528840 3.917  7.9 Y N 1 3.744
spec-6970-56444-0438 190.99767 62.7497640 3.629  7.7 Y N 2 0.000
spec-6970-56444-0862 193.77968 63.7399450 3.606  0.0 Y N 4 0.000
spec-6970-56444-0878 193.83210 63.4819460 3.530  9.0 Y N 1 3.529
spec-6970-56444-0951 195.29124 63.6121140 3.595  7.3 Y N 1 3.410
spec-6972-56426-0177 183.48310 60.7535870 3.605 16.2 Y N 2 0.000
spec-6972-56426-0228 182.86114 61.1231620 3.632 14.2 Y N 1 3.423
spec-6972-56426-0420 181.58272 60.7308130 3.909  1.4 Y N 1 3.734
spec-6972-56426-0806 183.21721 61.5769870 3.553  6.9 Y N 2 0.000
spec-6972-56426-0870 183.91203 62.3123520 3.957  9.5 Y N 1 3.925
spec-6972-56426-0955 185.28851 62.2056460 3.732  5.7 Y N 1 3.558
spec-6973-56741-0172 189.61057 63.7741870 3.501  5.2 Y N 2 0.000
spec-6973-56741-0675 187.27587 65.2850110 3.687  4.7 Y N 1 3.363
spec-6973-56741-0990 191.68811 64.6767300 3.617  5.4 Y N 2 0.000
spec-6974-56442-0101 184.42838 62.7945980 3.506  8.7 Y N 1 3.482
spec-6974-56442-0580 181.32168 63.8838490 3.839  5.9 Y N 1 3.566
spec-6974-56442-0860 184.59300 64.0520930 3.721 13.4 Y N 1 3.446
spec-6975-56720-0251 183.22974 65.1097580 3.731  4.8 Y N 1 3.711
spec-6975-56720-0480 180.72664 65.8175650 3.552  5.9 Y N 2 0.000
spec-6975-56720-0481 179.97060 65.4228320 3.808  6.5 Y N 1 3.791
spec-6976-56448-0520 241.45669 58.9062120 3.712 12.7 Y N 1 3.676
spec-6976-56448-0666 243.11942 60.1714510 3.687 16.0 Y N 1 3.707
spec-6976-56448-0712 243.61688 59.8561820 3.665  8.4 Y N 2 0.000
spec-6981-56443-0748 228.26054 61.3890960 3.698  6.3 Y N 1 3.566
spec-6981-56443-0788 228.51840 61.5567490 3.571  7.8 Y N 1 3.477
spec-6982-56444-0068 226.18737 60.4187020 3.501  7.7 Y N 1 3.478
spec-6982-56444-0164 224.96434 59.5966670 3.668  6.9 N N 2 0.000
spec-6982-56444-0195 224.47450 60.2395730 3.692 12.2 Y N 1 3.492
spec-6982-56444-0368 223.64401 60.5536790 3.647 10.7 Y N 1 3.418
spec-6982-56444-0936 225.78685 61.0977660 3.671 25.0 Y N 2 0.000
spec-6983-56447-0008 225.04118 62.3761390 3.674  8.0 Y N 1 3.683
spec-6983-56447-0338 221.53320 62.6219500 3.790  3.0 Y N 1 3.475
spec-6983-56447-0396 220.22789 61.8616610 3.623 11.2 Y N 2 0.000
spec-6983-56447-0865 222.88803 63.6738950 3.918  5.3 Y N 2 0.000
spec-6986-56717-0598 207.32710 65.8869540 3.584  6.3 Y N 2 0.000
spec-6986-56717-0739 209.61583 65.8700500 3.732  6.0 Y N 1 3.717
spec-7027-56448-0378 211.30254 52.3540420 3.859 19.3 Y N 1 3.792
spec-7027-56448-0530 211.05243 53.3832910 3.609 10.4 Y N 1 3.578
spec-7027-56448-0582 211.37393 54.0332780 3.994  3.5 N N 1 3.799
spec-7028-56449-0054 215.34301 52.0814370 3.950  6.7 Y N 1 3.766
spec-7028-56449-0105 215.11359 52.4088160 3.905  6.2 N N 1 3.796
spec-7028-56449-0618 212.38179 53.1963780 3.740 19.6 N N 1 3.535
spec-7028-56449-0865 215.02101 53.6604540 3.609  6.8 N N 1 3.440
spec-7029-56455-0017 216.56013 52.8719740 3.881  0.1 Y N 1 3.938
spec-7029-56455-0423 212.67463 52.3390850 3.550  2.6 N N 1 3.598
spec-7029-56455-0532 212.15132 52.9686970 3.717 11.7 N N 1 3.743
spec-7029-56455-0566 212.49497 53.2113580 3.523  8.0 N N 1 3.385
spec-7030-56448-0625 214.03689 53.7685270 3.535  4.4 Y N 2 0.000
spec-7030-56448-0899 216.41906 53.0014570 3.641  4.3 Y N 1 3.450
spec-7031-56449-0164 217.08127 51.8491330 3.786  7.6 Y N 1 3.774
spec-7032-56471-0049 218.34214 51.9476030 3.611  4.2 N N 2 0.000
spec-7032-56471-0163 217.61564 51.7278490 3.664  2.7 Y N 2 0.000
spec-7032-56471-0900 217.83974 53.0841990 3.513  5.1 Y N 2 0.000
spec-7032-56471-0935 217.88406 53.1563730 3.522  5.4 Y N 2 0.000
spec-7033-56565-0300 358.54052 -5.4054886 3.819  4.1 Y N 1 3.686
spec-7033-56565-0304 358.23532 -4.9408372 3.668  8.0 Y N 1 3.600
spec-7033-56565-0334 358.31724 -5.9160440 3.716  6.9 Y N 1 3.681
spec-7033-56565-0356 358.12381 -5.1236458 3.544  9.2 Y N 1 3.483
spec-7033-56565-0980 359.60424 -4.6440838 3.741  2.6 Y N 1 3.669
spec-7034-56564-0304   0.29303 -4.9435250 3.549  8.0 Y N 1 3.480
spec-7034-56564-0314   0.36249 -4.9485473 3.542 11.0 Y N 1 3.488
spec-7034-56564-0840   0.71637 -3.7742293 3.699  7.7 Y N 1 3.458
spec-7035-56568-0257   2.09243 -5.3804169 3.543  9.0 Y N 2 0.000
spec-7035-56568-0750   2.20328 -3.8138821 3.624 13.6 Y N 1 3.323
spec-7035-56568-0962   3.08731 -4.1796433 3.795 11.2 Y N 1 3.325
spec-7036-56569-0134   4.18303 -5.6684569 3.715  8.4 Y N 1 3.453
spec-7036-56569-0478   2.65286 -4.8661428 3.605 13.6 N N 2 0.000
spec-7037-56570-0454   4.18303 -5.6684569 3.715  4.8 N N 1 3.461
spec-7037-56570-0956   6.40916 -3.9947041 3.737  6.2 Y N 1 3.749
spec-7038-56571-0030   8.12872 -5.1108379 3.645  4.0 Y N 1 3.606
spec-7038-56571-0582   6.24958 -3.5242641 3.805  4.7 N N 1 3.545
spec-7039-56572-0096   9.28595 -5.5703091 3.734  8.8 Y N 1 3.673
spec-7041-56569-0662  11.32585 -3.6078024 3.679 29.1 Y N 1 3.634
spec-7041-56569-0776  11.86336 -4.3149264 3.726 23.8 Y N 1 3.637
spec-7043-56576-0082  15.78180 -5.9801467 3.645  9.9 Y N 1 3.504
spec-7043-56576-0364  14.80069 -5.4268215 3.625  6.1 Y N 1 3.523
spec-7043-56576-0986  16.34683 -4.2911969 3.709  4.7 Y N 1 3.637
spec-7044-56591-0120  17.39706 -4.7232659 3.589  6.7 Y N 2 0.000
spec-7045-56577-0606  17.39706 -4.7232659 3.581  8.4 N N 2 0.000
spec-7045-56577-0902  18.86363 -3.8539794 3.744 22.6 Y N 1 3.558
spec-7045-56577-0938  19.16942 -4.5519912 3.641 17.0 Y N 1 3.605
spec-7046-56568-0188  20.11423 -5.3913917 3.651  7.4 Y N 2 0.000
spec-7046-56568-0246  19.86155 -5.9451720 3.704  3.7 Y N 1 3.542
spec-7046-56568-0660  19.16942 -4.5519912 3.639  5.1 N N 1 3.600
spec-7046-56568-0786  19.99814 -3.7045863 3.862  6.2 N N 1 3.712
spec-7046-56568-0880  20.50394 -4.0367560 3.650 15.4 Y N 1 3.487
spec-7046-56568-0914  20.58309 -3.8695444 3.824  6.5 Y N 1 3.635
spec-7047-56572-0560  20.50394 -4.0367560 3.650 14.4 N N 1 3.474
spec-7047-56572-0840  21.92589 -3.9356694 3.895  7.6 Y N 1 3.702
spec-7048-56575-0660  22.58952 -4.6849889 3.639  8.9 Y N 1 3.556
spec-7049-56570-0038  26.05840 -4.6952009 3.798  8.3 Y N 2 0.000
spec-7049-56570-0214  24.94130 -5.6109690 3.955  5.4 Y N 1 3.723
spec-7049-56570-0396  24.10220 -4.8538637 3.858  2.5 N N 1 3.347
spec-7049-56570-0794  24.88706 -4.0673250 3.580 12.3 Y N 2 0.000
spec-7049-56570-0984  26.11143 -4.1541436 3.661  8.3 Y N 1 3.650
spec-7050-56573-0042  27.27900 -5.8719016 3.872  7.0 Y N 1 3.672
spec-7050-56573-0480  25.42085 -4.7991767 3.731  8.4 Y N 1 3.693
spec-7050-56573-0837  26.83138 -4.0558952 3.860  7.9 Y N 1 3.782
spec-7051-56574-0870  28.40842 -3.6229318 3.552 14.3 Y N 1 3.399
spec-7053-56564-0027  42.15340 -4.7356525 3.639 15.7 N N 1 3.356
spec-7053-56564-0436  40.33396 -4.6668285 3.546  4.1 N N 1 3.497
spec-7053-56564-0562  40.13536 -4.0410786 3.632  7.0 N N 1 3.620
spec-7054-56575-0196  43.64190 -4.4883945 3.654 14.7 N N 1 3.410
spec-7054-56575-0271  43.20094 -4.8575111 3.900  3.8 Y N 1 3.886
spec-7054-56575-0475  42.15340 -4.7356525 3.641  6.1 N N 1 3.352
spec-7054-56575-0696  42.99034 -4.1690316 3.694 24.6 N N 1 3.596
spec-7055-56576-0265  41.17244 -6.4150193 3.735  5.3 Y N 2 0.000
spec-7055-56576-0630  40.64225 -5.2239574 3.750  6.0 Y N 1 3.768
spec-7056-56577-0130  44.44915 -7.1425683 3.591 10.3 N N 2 0.000
spec-7056-56577-0384  43.36463 -6.4109872 3.667  7.5 Y N 2 0.000
spec-7056-56577-0666  43.64190 -4.4883945 3.654 27.5 Y N 1 3.419
spec-7056-56577-0710  43.70262 -4.9087157 3.729 10.3 Y N 2 0.000
spec-7056-56577-0808  44.30547 -5.7288990 3.649  8.2 Y N 2 0.000
spec-7057-56593-0096  41.82227 -8.6253289 3.630  8.4 Y N 1 3.602
spec-7057-56593-0612  40.27557 -7.8031887 3.742  1.4 Y N 1 3.652
spec-7057-56593-0630  40.36872 -6.6547151 3.581  4.5 Y N 1 3.530
spec-7058-56593-0380  41.82227 -8.6253289 3.615  4.1 N N 1 3.564
spec-7058-56593-0762  42.39170 -7.0622850 3.759  3.5 Y N 2 0.000
spec-7059-56592-0816  44.44915 -7.1425683 3.592  7.1 Y N 2 0.000
spec-7081-56684-0196 153.35929 61.2055300 3.701  2.5 Y N 2 0.000
spec-7081-56684-0808 153.04616 62.8012940 3.674 14.2 Y N 2 0.000
spec-7082-56713-0116 156.09052 64.0879730 3.558  5.5 Y N 1 3.379
spec-7082-56713-0620 153.24879 64.2654590 3.511  8.7 Y N 1 3.389
spec-7083-56722-0114 160.04571 65.1692710 3.909  3.3 Y N 1 3.905
spec-7083-56722-0298 158.28823 64.7309540 3.957  4.8 Y N 1 3.883
spec-7083-56722-0616 156.70301 65.4535020 3.626  5.4 Y N 2 0.000
spec-7083-56722-0686 157.58119 65.6852760 3.566 14.2 Y N 2 0.000
spec-7084-56624-0044 153.91326 54.3635660 3.788 11.6 Y N 1 3.741
spec-7084-56624-0201 152.31394 54.3433850 3.554  9.1 Y N 1 3.525
spec-7084-56624-0338 151.76240 54.7430930 3.933  5.4 N N 2 0.000
spec-7084-56624-0676 151.59908 56.2645210 3.672  6.3 N N 1 3.668
spec-7084-56624-0698 151.51580 55.8262780 3.759 11.6 Y N 1 3.458
spec-7084-56624-0788 152.71422 56.7534560 3.950  5.7 Y N 1 3.767
spec-7084-56624-0879 153.14205 56.2467080 3.764  3.4 N N 1 3.761
spec-7085-56625-0408 149.36243 56.5381100 3.584  9.5 Y N 2 0.000
spec-7085-56625-0440 149.41350 57.2570670 3.780  9.2 Y N 2 0.000
spec-7085-56625-0578 149.22904 57.8150660 3.799  4.7 Y N 1 3.522
spec-7085-56625-0798 150.84784 58.4161690 3.557 21.4 Y N 1 3.462
spec-7085-56625-0895 151.85366 58.0343990 3.770 40.4 Y N 1 3.473
spec-7085-56625-0976 152.51672 57.9417980 3.625  7.6 N N 2 0.000
spec-7086-56658-0432 152.79092 57.0326900 3.544  8.4 N N 1 3.381
spec-7086-56658-0754 154.11816 58.2511540 3.520 11.9 Y N 2 0.000
spec-7086-56658-0912 155.67296 58.2641070 3.626 14.4 Y N 2 0.000
spec-7087-56637-0324 152.77515 58.2794120 3.594 13.4 Y N 1 3.574
spec-7087-56637-0666 152.59754 61.0156220 3.688  5.4 Y N 2 0.000
spec-7088-56657-0042 160.65840 56.3006140 3.669 46.3 Y N 1 3.547
spec-7088-56657-0407 157.40767 56.1019330 3.667 12.4 Y N 2 0.000
spec-7088-56657-0922 160.20069 57.8151170 3.876  9.1 Y N 1 3.686
spec-7089-56661-0078 159.14982 59.3002130 3.647  8.4 Y N 1 3.489
spec-7089-56661-0114 159.11727 58.9756760 3.944  8.6 Y N 1 3.822
spec-7089-56661-0490 155.46720 58.9644270 3.662  3.1 Y N 2 0.000
spec-7089-56661-0710 157.46178 60.5164610 3.656  4.5 Y N 2 0.000
spec-7090-56659-0320 156.57952 61.6080940 3.846 20.2 Y N 1 3.799
spec-7090-56659-0384 155.76465 61.1423670 3.704 13.2 Y N 1 3.733
spec-7091-56658-0046 180.41816 56.6752960 3.857  5.5 N N 1 3.609
spec-7091-56658-0190 179.30532 57.4591290 3.574  7.2 Y N 1 3.319
spec-7091-56658-0224 178.83551 57.2777300 3.541 22.2 Y N 1 3.389
spec-7091-56658-0476 176.86428 57.4727880 3.589 17.2 Y N 1 3.542
spec-7091-56658-0700 178.23371 58.4146160 3.659  9.5 Y N 2 0.000
spec-7092-56683-0164 175.26759 55.3676530 3.737  4.8 N N 1 3.525
spec-7092-56683-0180 175.31850 55.7355240 3.774  6.1 Y N 1 3.748
spec-7092-56683-0199 175.38417 56.5506750 3.647  5.7 Y N 1 3.620
spec-7092-56683-0697 174.03609 57.3626270 3.517 10.8 Y N 2 0.000
spec-7093-56657-0146 171.30426 55.1764170 3.766 17.5 Y N 1 3.654
spec-7093-56657-0838 170.90652 55.8970320 3.668  8.5 Y N 1 3.313
spec-7093-56657-0872 171.11333 56.1897270 3.629 16.6 Y N 1 3.359
spec-7093-56657-0908 171.74688 56.7725850 3.632 12.0 Y N 2 0.000
spec-7094-56660-0266 162.60776 55.9532370 3.596  7.7 Y N 1 3.573
spec-7094-56660-0370 161.77958 55.5091390 3.897  5.5 Y N 1 3.841
spec-7094-56660-0638 161.85798 57.2390300 3.854 10.5 Y N 2 0.000
spec-7095-56625-0036 164.48079 58.8396460 3.713  6.0 N N 1 3.675
spec-7095-56625-0074 164.22897 58.6202270 3.860 11.1 Y N 1 3.484
spec-7095-56625-0310 161.88122 58.3048400 3.691 10.8 Y N 1 3.486
spec-7095-56625-0388 161.15485 58.4936890 3.666 16.1 Y N 2 0.000
spec-7095-56625-0430 160.96215 58.5082250 3.717 17.3 Y N 1 3.626
spec-7095-56625-0550 160.69625 59.8403960 3.632 18.1 Y N 1 3.448
spec-7096-56683-0166 162.45609 59.5775420 3.539 30.8 Y N 1 3.402
spec-7096-56683-0438 159.83169 60.6672200 3.893 11.1 Y N 1 3.856
spec-7096-56683-0885 162.83908 61.3439830 3.687 25.5 Y N 1 3.488
spec-7096-56683-0936 163.11150 61.2096370 3.625 12.1 Y N 1 3.418
spec-7097-56667-0322 158.46847 61.9261450 3.550  7.2 Y N 1 3.524
spec-7097-56667-0346 158.50729 62.7039540 3.865 10.0 Y N 1 3.822
spec-7097-56667-0664 158.36555 63.7525660 3.690 22.0 Y N 1 3.416
spec-7098-56661-0714 177.94012 60.4331920 3.876  4.7 Y N 1 3.781
spec-7098-56661-0864 179.26868 60.2050260 3.515 19.9 Y N 2 0.000
spec-7099-56666-0264 174.08620 58.2750070 3.532 10.1 Y N 2 0.000
spec-7099-56666-0330 173.57897 57.7013600 3.523 24.5 Y N 1 3.425
spec-7099-56666-0410 173.12938 57.9672010 3.828  2.6 N N 1 3.723
spec-7099-56666-0558 172.13993 59.0759470 3.540  8.4 Y N 1 3.572
spec-7100-56636-0417 168.75054 56.9327170 3.770  3.4 N N 1 3.748
spec-7100-56636-0504 168.72854 58.8280560 3.561 13.3 Y N 1 3.390
spec-7100-56636-0850 171.30916 58.7766930 3.509  8.9 Y N 1 3.318
spec-7100-56636-0872 171.37693 57.9563900 3.685 15.3 Y N 1 3.623
spec-7100-56636-0962 172.28509 58.1887000 3.698  3.4 N N 1 3.604
spec-7101-56659-0107 167.52336 55.5925840 3.540 17.8 Y N 1 3.527
spec-7101-56659-0360 165.73055 55.8748220 3.752 16.7 Y N 1 3.631
spec-7101-56659-0712 166.09104 57.3218590 4.000  4.6 N N 1 3.910
spec-7101-56659-0838 167.39621 56.6762790 3.573  6.8 N N 1 3.526
spec-7101-56659-0922 168.18479 56.5445710 3.574  6.5 Y N 1 3.593
spec-7102-56666-0592 165.34188 58.6991420 3.635  8.9 Y N 1 3.511
spec-7102-56666-0778 166.00432 58.2726900 3.862 15.0 Y N 2 0.000
spec-7102-56666-0935 166.83969 58.5857460 3.532 10.5 Y N 2 0.000
spec-7102-56666-0948 166.70576 59.3239370 3.679  4.2 Y N 2 0.000
spec-7103-56661-0390 164.69985 60.2427710 3.646 24.3 Y N 2 0.000
spec-7103-56661-0613 164.79223 60.7681010 3.627 18.1 Y N 2 0.000
spec-7103-56661-0871 166.73849 61.4231730 3.886  4.4 Y N 1 3.570
spec-7104-56711-0342 163.93192 62.7256720 3.566 17.2 Y N 1 3.420
spec-7105-56740-0096 165.30302 64.5549480 3.553  9.3 Y N 2 0.000
spec-7105-56740-0280 163.67028 65.1925830 3.802 13.8 Y N 1 3.521
spec-7105-56740-0432 162.23687 64.9231590 3.680 15.1 Y N 2 0.000
spec-7105-56740-0480 161.15449 65.1125780 3.649 22.9 Y N 1 3.552
spec-7106-56663-0236 178.67515 62.3176980 3.812  3.4 Y N 1 3.715
spec-7106-56663-0239 178.80420 62.3655310 3.558  3.5 Y N 2 0.000
spec-7106-56663-0574 176.76263 62.6234390 3.802  5.2 Y N 1 3.715
spec-7106-56663-0730 178.10445 62.5119140 3.672  6.2 Y N 1 3.691
spec-7106-56663-0740 178.22402 62.4241010 3.568  6.0 Y N 1 3.459
spec-7106-56663-0926 180.14455 62.6052670 3.888 14.5 Y N 1 3.377
spec-7106-56663-0928 180.06005 62.8141540 3.555 34.0 Y N 2 0.000
spec-7107-56740-0453 172.12926 60.4543570 3.554  6.1 Y N 2 0.000
spec-7107-56740-0670 173.50018 62.0811400 3.609 17.3 Y N 1 3.233
spec-7108-56686-0360 169.08198 59.7655470 3.583 12.1 Y N 2 0.000
spec-7108-56686-0555 167.66626 60.5819600 3.939  9.1 Y N 2 0.000
spec-7109-56658-0002 172.39061 61.9468660 3.746 25.0 Y N 2 0.000
spec-7109-56658-0068 171.06995 61.6882260 3.650 22.3 Y N 1 3.324
spec-7109-56658-0148 170.56609 61.9488250 3.531 47.7 Y N 2 0.000
spec-7110-56746-0182 169.87557 64.0086470 3.614 14.8 Y N 1 3.462
spec-7110-56746-0660 167.77947 64.9081220 3.853  6.6 Y N 1 3.605
spec-7110-56746-0986 172.54415 64.8748030 3.523  5.2 Y N 1 3.406
spec-7111-56741-0652 166.45051 66.8704570 3.668  4.5 Y N 1 3.517
spec-7111-56741-0860 168.68328 67.0530710 3.700  7.2 Y N 1 3.576
spec-7112-56666-0204 178.49153 63.4254140 3.811 32.8 Y N 2 0.000
spec-7112-56666-0330 177.41795 63.8944990 3.532 29.7 Y N 1 3.374
spec-7112-56666-0380 177.22725 64.1085540 3.517 34.0 Y N 1 3.216
spec-7112-56666-0421 176.18388 64.6337680 3.602  4.9 Y N 1 3.551
spec-7112-56666-0575 176.26157 64.7512030 3.850 24.3 Y N 1 3.522
spec-7113-56711-0204 174.34040 62.6187540 3.774 17.7 Y N 2 0.000
spec-7113-56711-0874 174.43120 63.8344240 3.501 12.0 Y N 1 3.516
spec-7113-56711-0888 174.96829 63.9776420 3.777  3.2 Y N 1 3.786
spec-7114-56748-0535 170.72148 66.0544230 3.669  6.6 Y N 1 3.498
spec-7114-56748-0757 173.06583 66.6912410 3.675  6.5 Y N 1 3.598
spec-7114-56748-0802 173.85207 66.6483410 3.713  4.1 Y N 1 3.644
spec-7114-56748-0830 173.79669 66.8831690 3.527  8.5 Y N 1 3.358
spec-7114-56748-0973 175.88943 66.2588920 3.749  0.0 Y N 4 0.000
spec-7114-56748-0985 176.10028 66.6613320 3.592 13.6 Y N 2 0.000
spec-7115-56667-0096 179.59933 66.6858520 3.772  3.8 Y N 1 3.572
spec-7116-56681-0436 213.11549 61.3236030 3.677  5.0 Y N 1 3.629
spec-7116-56681-0460 212.54789 60.9007780 3.993  7.9 Y N 1 3.873
spec-7116-56681-0490 212.23567 60.9951480 3.781  3.6 Y N 2 0.000
spec-7116-56681-0838 215.36469 61.7483390 3.598  1.0 Y N 1 3.564
spec-7117-56685-0882 200.34437 59.7442750 3.821  3.3 Y N 1 3.645
spec-7117-56685-0918 200.79149 59.9533940 3.966  2.5 Y N 1 3.877
spec-7118-56686-0576 185.88663 62.7644310 3.806  2.2 Y N 1 3.688
spec-7118-56686-0644 186.73245 63.1982790 3.970  3.0 Y N 1 3.634
spec-7118-56686-0954 189.42942 63.0292010 3.504 13.2 Y N 1 3.404
spec-7120-56720-0906 190.34368 68.1540710 3.636  8.8 Y N 1 3.398
spec-7123-56726-0372 211.44840 63.2783670 3.557 13.7 Y N 2 0.000
spec-7123-56726-0436 210.94903 63.6734130 3.857  4.3 Y N 2 0.000
spec-7123-56726-0964 215.12843 64.7819600 3.795  6.7 Y N 2 0.000
spec-7124-56720-0230 217.96072 63.5611300 3.604  9.7 Y N 2 0.000
spec-7124-56720-0712 217.24616 65.0152910 3.646  8.4 Y N 1 3.198
spec-7126-56568-0195   2.73533 34.0148450 3.911 12.7 Y N 2 0.000
spec-7126-56568-0719   2.32236 35.0122800 3.604 15.6 N N 2 0.000
spec-7126-56568-0734   2.42895 34.7789120 3.634 26.5 Y N 1 3.578
spec-7127-56566-0850   2.29359 32.1166820 3.733 14.5 Y N 1 3.457
spec-7128-56567-0516   4.43606 31.0966050 3.676  9.0 Y N 1 3.470
spec-7128-56567-0826   6.29818 31.6912130 3.951 10.3 Y N 1 3.780
spec-7130-56568-0504   4.40908 33.6204270 3.513  5.9 Y N 2 0.000
spec-7130-56568-0970   6.89312 33.3845790 3.539 24.7 Y N 1 3.377
spec-7131-56570-0060   6.07256 34.2021790 3.680 12.3 Y N 1 3.292
spec-7132-56565-0766   7.31039 35.7661520 3.638 10.5 Y N 2 0.000
spec-7132-56565-0778   7.23821 35.4539980 3.668 14.9 Y N 1 3.294
spec-7132-56565-0902   8.10108 36.1885880 3.689 14.5 Y N 1 3.752
spec-7133-56567-0048   4.66319 29.3588760 3.774  5.3 N N 2 0.000
spec-7133-56567-0728   3.17654 30.7545000 3.657 13.3 Y N 1 3.491
spec-7134-56566-0342   0.47970 29.3713170 3.842 14.0 Y N 1 3.420
spec-7135-56564-0244   1.85965 26.8376380 3.541 17.6 N N 1 3.474
